GENDER,MARSTAT,PC,MOVE,HEALTH,NEWSPAP,CLUB,POLITICS,JOBLEVEL,EDUCAT,OWNHOUSE,URBAN,AGE3,AGE13,REGION,PHONE,HOUSEVAL,PNONNAT1,PNONNAT2,SOCALL,DISABALL,UNEMPALL,ALLOWAN,HASJOB,NONNATIV,EMPLOYED,RELIGION,MARRIED,CHILDREN,HHSIZE,HHTYPE,KEYNUM,ETHNIC,RESP1,RESULT,RESPONSE,PROB,POPWGT
1,2,2,1,2,1,2,2,6,10,1,4,2,9,24,0,8,1,1,0,0,0,0,1,0,1,2,1,0,1,1,**,0,1,1,1,0.58388,375.08
2,1,,,,,,,,,,1,3,16,25,0,2,5,5,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,2,0,0.31986,332.40
1,1,1,4,1,1,1,3,20,40,1,3,1,5,23,1,6,2,1,0,0,0,0,1,0,2,1,0,1,5,3,**,0,1,1,1,0.71155,372.40
2,3,,,,,,,,,,1,3,15,25,1,3,1,1,0,0,0,0,0,1,3,,0,0,1,1,**,4,0,3,0,0.43855,379.59
1,2,1,1,2,2,1,3,4,45,1,4,1,8,24,1,7,1,1,0,0,0,0,1,0,1,2,1,1,3,3,**,0,1,1,1,0.69526,375.34
2,2,1,2,2,1,1,3,20,30,1,3,2,11,23,1,9,2,1,0,1,0,1,0,0,3,1,1,1,4,3,**,0,1,1,1,0.63412,388.15
1,2,,,,,,,,,,4,2,10,24,1,6,1,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.72840,389.71
2,1,1,2,2,1,2,2,20,50,1,2,3,14,23,1,8,1,1,0,0,0,0,0,0,3,2,0,0,2,2,**,0,0,1,1,0.52613,352.16
1,2,1,1,1,1,1,2,6,50,2,1,2,10,25,1,5,2,1,0,0,0,0,1,0,1,1,1,1,3,3,**,0,1,1,1,0.51655,385.90
2,2,2,1,3,2,2,3,20,10,2,5,3,15,22,1,6,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.72051,388.01
2,2,1,1,3,1,2,4,20,30,1,1,3,14,25,0,7,5,2,0,0,0,0,0,0,3,1,1,0,2,2,**,0,1,1,1,0.38209,398.50
1,2,,,,,,,,,,4,3,13,23,1,6,1,1,0,0,1,1,0,0,3,,1,1,3,3,**,0,0,0,0,0.55799,360.95
1,1,,,,,,,,,,3,1,5,24,0,7,1,1,0,0,0,0,1,0,3,,0,1,4,3,**,0,0,3,0,0.63240,388.92
2,2,1,1,2,1,1,3,20,10,1,3,1,8,22,1,7,2,1,0,0,1,1,0,0,3,2,1,1,4,3,**,0,0,1,1,0.71566,364.96
1,1,,,,,,,,,,1,1,8,25,1,2,6,6,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,3,0,0.44681,382.50
2,1,1,1,3,2,1,2,6,50,1,4,1,7,24,1,9,2,1,0,0,0,0,1,1,1,1,0,0,2,2,**,4,1,1,1,0.64316,379.81
1,2,1,1,1,1,1,3,2,35,1,5,2,10,21,1,7,1,1,0,0,0,0,1,0,1,1,1,1,5,3,**,0,1,1,1,0.76477,409.37
1,1,1,4,2,1,2,2,6,45,1,5,1,7,21,1,7,1,1,0,0,0,0,1,0,1,1,0,1,3,3,**,0,1,1,1,0.62538,408.17
1,1,,,,,,,,,,1,1,7,25,0,3,5,3,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,0,0,0.28154,374.91
2,2,2,2,3,2,2,4,20,10,2,4,3,14,21,0,2,5,3,1,0,0,1,0,1,3,5,1,0,2,2,**,2,1,1,1,0.51516,343.95
2,1,2,1,2,2,2,2,4,45,2,3,1,7,21,1,1,3,1,0,0,0,0,1,0,1,3,0,0,2,2,**,0,1,1,1,0.63604,409.82
1,1,,,,,,,,,,5,1,6,24,1,6,1,1,0,0,0,0,1,0,3,,0,1,2,4,**,0,0,0,0,0.63242,378.63
2,1,2,1,2,2,1,3,1,10,2,3,1,6,23,1,3,4,3,0,0,0,0,0,0,1,3,0,1,4,3,**,0,1,1,1,0.56589,361.08
1,2,1,1,2,1,1,2,6,60,1,4,2,9,24,1,8,1,1,0,0,0,0,1,0,1,1,1,1,4,3,**,0,0,1,1,0.71894,386.25
2,2,,,,,,,,,,1,2,12,25,1,6,2,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.46060,355.21
1,2,2,1,2,2,2,2,6,50,1,2,2,11,23,1,6,1,1,0,0,0,0,1,0,1,5,1,1,4,3,**,0,0,1,1,0.62712,393.53
1,2,1,1,2,1,2,2,2,35,2,4,3,13,24,0,5,3,3,0,0,0,0,1,0,1,3,1,1,3,3,**,0,1,1,1,0.54352,350.52
2,2,,,,,,,,,,3,1,7,23,1,6,1,1,0,0,0,0,1,0,3,,1,0,2,2,**,0,0,3,0,0.65599,362.92
2,2,1,1,2,2,2,4,1,10,2,2,2,9,24,0,5,7,6,0,0,0,0,1,1,1,4,1,1,5,3,**,1,1,1,1,0.47470,355.45
2,2,,,,,,,,,,1,2,12,25,1,7,3,2,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.46060,367.57
2,2,1,1,1,2,2,2,20,45,1,2,3,13,23,1,7,1,1,0,0,0,0,1,0,2,2,1,0,2,2,**,0,1,1,1,0.60988,375.75
1,1,,,,,,,,,,1,1,6,25,1,4,6,5,0,0,0,0,1,1,3,,0,1,2,4,**,4,0,3,0,0.42045,385.08
1,2,,,,,,,,,,3,2,10,22,1,6,1,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.73083,371.39
2,1,1,4,1,2,1,2,8,60,2,1,1,8,25,0,3,6,5,0,0,0,0,1,0,1,1,0,0,1,1,**,0,1,1,1,0.35646,364.13
1,1,,,,,,,,,,5,2,11,23,0,8,1,1,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,2,0,0.40984,417.77
2,2,1,1,2,1,2,3,4,50,1,4,1,8,24,1,6,1,1,0,0,0,0,1,0,1,2,1,1,3,3,**,0,1,1,1,0.71701,396.27
2,1,2,4,1,2,2,3,20,40,2,3,1,6,23,1,12,2,1,0,0,0,0,0,1,2,5,0,0,2,2,**,2,0,1,1,0.48887,359.63
2,1,,,,,,,,,,2,1,6,21,1,1,3,1,0,0,0,0,1,0,3,,0,0,2,2,**,0,0,0,0,0.60982,358.14
1,2,2,1,2,1,2,4,20,10,1,4,3,15,22,1,6,1,1,0,0,0,0,0,0,3,5,1,0,2,2,**,0,1,1,1,0.67895,372.54
1,1,1,1,2,2,2,4,2,35,1,3,1,7,24,0,8,2,1,0,0,0,0,1,0,1,2,0,0,2,2,**,0,1,1,1,0.50017,371.07
1,1,,,,,,,,,,4,2,10,24,1,6,1,1,0,0,0,0,1,1,3,,0,0,1,1,**,1,0,4,0,0.46811,382.71
2,3,,,,,,,,,,1,2,11,25,0,6,5,5,0,0,0,0,0,1,3,,0,1,2,4,**,2,0,3,0,0.25243,346.76
1,2,,,,,,,,,,1,2,12,25,0,8,4,3,0,1,0,1,0,1,3,,1,0,1,1,**,1,0,3,0,0.19207,406.13
1,2,,,,,,,,,,1,1,8,25,1,2,4,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,0,0,0.55306,357.90
1,2,1,2,2,1,2,2,20,10,1,4,3,13,23,1,11,1,1,0,0,0,0,0,0,3,2,1,0,2,2,**,0,1,1,1,0.56782,385.72
2,2,,,,,,,,,,4,2,11,23,0,6,3,1,0,1,0,1,0,0,3,,1,0,2,2,**,0,0,2,0,0.48985,369.84
2,1,,,,,,,,,,3,2,9,24,0,6,5,4,0,0,0,0,1,0,3,,0,0,2,2,**,0,0,3,0,0.53335,372.50
2,2,,,,,,,,,,3,2,11,23,1,8,1,1,0,0,0,0,0,0,3,,1,1,4,3,**,0,0,3,0,0.63412,377.89
2,3,,,,,,,,,,1,3,17,25,1,4,3,1,0,0,0,0,0,1,3,,0,0,1,1,**,4,0,3,0,0.38711,338.55
1,1,2,2,2,2,1,3,4,45,2,4,1,6,24,1,4,2,1,0,0,0,0,1,1,1,5,0,1,4,3,**,4,1,1,1,0.64229,393.32
1,2,1,1,2,1,2,2,2,35,1,2,2,11,24,1,10,1,1,0,0,0,0,1,0,1,2,1,1,4,3,**,0,1,1,1,0.68357,373.83
1,2,,,,,,,,,,5,3,15,21,0,2,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.57749,372.69
1,1,1,4,2,1,2,1,8,60,2,1,2,9,23,0,7,3,1,0,0,0,0,1,0,1,5,0,1,4,3,**,0,0,1,1,0.46615,348.06
1,2,1,2,1,1,1,2,6,50,1,2,2,10,24,1,7,1,1,0,0,0,0,1,0,1,1,1,1,5,3,**,0,0,1,1,0.73320,384.43
1,1,,,,,,,,,,2,1,7,23,0,4,4,2,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,3,0,0.41286,399.40
2,2,2,1,2,2,2,3,20,10,2,4,3,16,23,1,5,1,1,0,0,0,0,0,0,3,1,1,0,2,2,**,0,0,1,1,0.63545,337.52
1,2,1,1,1,1,1,2,20,60,1,1,3,15,25,1,12,5,1,0,0,0,0,0,0,3,1,1,0,2,2,**,0,1,1,1,0.49119,364.71
1,2,2,4,1,1,1,1,20,45,1,2,3,14,23,1,3,5,3,0,0,0,0,0,0,3,3,1,0,2,2,**,0,0,1,1,0.57638,411.73
2,1,,,,,,,,,,3,2,9,23,1,6,2,1,0,0,0,0,0,1,3,,0,1,3,3,**,2,0,4,0,0.48922,356.11
1,1,,,,,,,,,,3,1,8,24,0,4,3,1,0,0,0,0,1,0,3,,0,0,2,2,**,0,0,3,0,0.51715,371.51
2,2,,,,,,,,,,4,2,11,24,1,7,2,1,0,0,0,0,0,0,3,,1,1,4,3,**,0,0,3,0,0.69128,384.33
2,2,2,1,4,1,1,3,20,10,1,5,2,12,21,1,6,1,1,0,0,0,0,0,0,3,3,1,1,3,3,**,0,1,1,1,0.65293,379.81
1,1,2,1,4,1,2,3,2,45,1,2,1,8,22,1,5,4,3,0,1,0,1,0,0,1,2,0,0,1,1,**,0,1,1,1,0.57276,374.16
1,1,,,,,,,,,,2,1,7,24,0,5,2,1,0,0,0,0,1,1,3,,0,0,1,1,**,2,0,0,0,0.42627,340.56
2,2,1,1,1,1,2,2,6,50,1,2,2,11,24,1,5,1,1,0,0,0,0,1,0,1,3,1,1,5,3,**,0,1,1,1,0.73180,383.15
2,2,2,1,2,1,2,4,20,10,2,3,3,15,24,1,5,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.69631,399.53
1,1,1,1,1,1,1,2,20,40,1,5,1,5,24,1,6,1,1,0,0,0,0,0,0,3,3,0,1,5,3,**,0,1,1,1,0.74631,377.83
2,2,1,2,1,1,1,1,20,50,1,4,2,12,23,1,11,2,1,0,0,0,0,0,1,3,2,1,0,2,2,**,1,1,1,1,0.41827,423.38
2,2,1,4,1,2,1,3,20,45,2,3,2,9,22,1,6,3,1,0,0,0,0,0,0,3,1,1,1,5,3,**,0,0,1,1,0.73337,362.08
1,2,,,,,,,,,,2,2,12,23,1,8,2,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,0,0,0.60736,406.41
1,2,1,1,1,1,1,2,2,45,1,5,2,11,21,1,5,1,1,0,0,0,0,1,0,1,3,1,1,4,3,**,0,1,1,1,0.71875,414.46
1,2,,,,,,,,,,3,2,12,24,1,7,2,1,0,0,0,0,1,0,3,,1,1,3,3,**,0,0,3,0,0.65264,400.82
1,2,2,1,2,1,1,2,6,45,1,4,2,12,23,1,12,2,1,0,0,0,0,1,1,1,3,1,0,2,2,**,4,0,1,1,0.60392,389.55
2,1,,,,,,,,,,1,1,6,25,1,8,3,2,0,0,0,0,0,0,3,,0,1,4,3,**,0,0,0,0,0.43911,374.00
1,2,1,1,2,1,2,2,1,35,2,5,2,12,21,0,3,1,1,0,0,0,0,1,0,1,3,1,1,4,3,**,0,1,1,1,0.59207,367.86
2,2,,,,,,,,,,1,1,8,21,1,4,2,1,0,0,0,0,0,0,3,,1,1,5,3,**,0,0,3,0,0.72627,375.07
2,2,,,,,,,,,,2,2,10,24,0,5,3,2,0,0,0,0,1,0,3,,1,1,3,3,**,0,0,3,0,0.58681,385.23
2,4,1,1,2,2,2,3,4,45,1,3,2,12,22,1,5,1,1,0,0,0,0,1,0,1,2,0,1,4,4,**,0,1,1,1,0.66631,360.59
2,2,1,1,3,1,2,1,8,50,1,5,2,11,22,1,8,1,1,0,0,0,0,1,0,1,2,1,1,4,3,**,0,1,1,1,0.74851,367.50
2,2,,,,,,,,,,5,1,7,21,1,5,1,1,0,0,0,0,1,0,3,,1,0,2,2,**,0,0,4,0,0.72422,389.06
1,2,2,1,3,1,2,1,20,35,1,3,3,13,22,1,3,2,1,0,1,0,1,0,0,3,1,1,0,2,2,**,0,0,1,1,0.63079,378.03
1,2,,,,,,,,,,2,2,12,22,0,6,1,1,0,0,0,0,1,0,3,,1,0,2,2,**,0,0,3,0,0.52705,348.09
1,2,2,2,2,1,1,2,20,35,1,5,3,17,21,1,8,1,1,0,0,0,0,0,0,3,1,1,0,2,2,**,0,1,1,1,0.64155,398.76
2,2,,,,,,,,,,4,2,10,24,1,4,1,1,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,0,0,0.74865,366.17
1,1,2,1,2,1,2,2,4,10,1,4,2,11,24,1,6,2,1,0,0,0,0,1,0,1,2,0,1,3,4,**,0,0,1,1,0.62335,395.67
1,2,1,2,2,1,1,2,6,50,1,3,2,11,22,1,9,1,1,0,0,0,0,1,0,1,3,1,1,4,3,**,0,1,1,1,0.70823,392.27
2,2,2,1,1,2,2,2,20,30,1,2,1,6,24,0,5,5,4,0,0,0,0,0,1,3,1,1,1,3,3,**,2,1,1,1,0.47342,363.38
2,1,,,,,,,,,,1,2,10,23,1,6,3,2,0,0,0,0,1,0,3,,0,0,2,2,**,0,0,2,0,0.59492,403.60
2,2,1,1,4,2,2,2,20,30,1,4,1,8,24,1,6,1,1,0,1,0,1,0,0,3,2,1,1,5,3,**,0,1,1,1,0.73873,406.54
2,2,,,,,,,,,,2,2,10,22,1,5,2,2,0,0,0,0,1,0,3,,1,1,4,3,**,0,0,3,0,0.73210,393.54
2,2,2,1,3,1,2,2,20,10,1,2,3,17,23,1,10,2,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.56675,373.35
1,2,1,1,2,1,2,1,6,10,1,4,2,12,22,1,8,1,1,0,0,0,0,1,0,1,3,1,0,2,2,**,0,1,1,1,0.66700,377.50
1,1,1,1,1,2,1,1,1,45,2,2,1,6,21,1,2,3,1,0,0,0,0,1,0,1,1,0,0,1,1,**,0,1,1,1,0.58361,394.67
2,2,2,1,2,1,1,2,20,35,1,4,3,15,24,1,7,1,1,0,0,0,0,0,0,3,2,1,0,2,2,**,0,0,1,1,0.69754,359.15
1,1,,,,,,,,,,1,1,6,25,0,5,1,1,0,0,0,0,1,0,3,,0,1,4,3,**,0,0,2,0,0.34109,431.73
1,2,2,1,2,1,1,4,1,10,2,4,2,12,22,1,5,1,1,0,1,0,1,0,0,1,3,1,0,2,2,**,0,1,1,1,0.62748,385.96
2,3,,,,,,,,,,5,3,17,23,1,9,1,1,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,3,0,0.53835,396.90
1,2,,,,,,,,,,4,2,10,21,1,8,1,1,0,0,0,0,0,0,3,,1,1,5,3,**,0,0,3,0,0.71353,393.08
2,2,,,,,,,,,,2,1,7,23,1,7,2,1,0,0,0,0,1,1,3,,1,0,2,2,**,2,0,2,0,0.58706,386.13
2,1,,,,,,,,,,5,2,9,23,1,6,1,1,0,0,0,0,1,0,3,,0,1,3,3,**,0,0,3,0,0.60454,358.16
2,1,,,,,,,,,,4,1,6,22,1,6,1,1,0,0,0,0,1,0,3,,0,1,3,3,**,0,0,3,0,0.63609,403.18
2,2,2,2,2,1,1,2,8,45,2,2,2,9,23,0,5,6,6,0,0,0,0,1,0,1,3,1,1,4,3,**,0,1,1,1,0.55167,389.02
1,2,1,4,1,2,2,4,2,35,2,2,1,8,23,1,6,3,1,0,0,0,0,1,0,1,1,1,1,3,3,**,0,0,1,1,0.61544,366.63
1,2,,,,,,,,,,3,3,17,24,1,4,2,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.62538,368.47
1,2,1,1,1,1,1,2,6,50,1,4,2,12,22,1,7,3,2,0,0,0,0,0,0,1,1,1,0,2,2,**,0,1,1,1,0.62748,384.87
2,2,2,1,2,2,2,4,20,10,2,2,3,13,24,1,2,4,3,0,0,0,0,0,0,3,2,1,0,2,2,**,0,0,1,1,0.62805,371.42
2,1,,,,,,,,,,3,2,9,23,1,7,1,1,0,0,0,0,1,0,3,,0,0,2,2,**,0,0,3,0,0.59033,390.10
1,2,2,1,3,1,1,2,20,50,1,4,3,14,21,1,7,2,1,0,0,0,0,0,0,3,1,1,0,2,2,**,0,1,1,1,0.65320,371.71
2,2,,,,,,,,,,1,1,8,25,0,3,3,2,0,0,0,0,1,1,3,,1,1,4,3,**,1,0,2,0,0.29905,360.42
2,1,2,2,1,1,1,4,4,45,2,4,1,7,22,1,8,1,1,0,0,0,0,1,0,1,1,0,1,5,3,**,0,1,1,1,0.70154,395.86
2,2,2,2,2,1,2,3,20,30,1,5,1,8,23,1,5,2,2,0,0,0,0,0,0,2,2,1,1,5,3,**,0,1,1,1,0.70728,390.75
2,2,,,,,,,,,,4,3,17,23,0,5,1,1,0,0,0,0,0,0,3,,1,1,3,3,**,0,0,3,0,0.46278,370.26
1,3,,,,,,,,,,4,2,9,22,0,5,2,1,0,0,0,0,1,0,3,,0,1,3,3,**,0,0,3,0,0.50321,400.60
2,2,1,2,2,1,2,2,20,35,1,5,2,10,23,1,7,1,1,0,0,0,0,0,0,2,5,1,1,4,3,**,0,1,1,1,0.68157,390.38
1,2,2,1,2,1,1,3,4,45,1,4,2,11,24,1,7,1,1,0,0,0,0,1,0,1,2,1,1,4,3,**,0,1,1,1,0.70568,396.65
2,1,,,,,,,,,,3,1,8,24,0,6,1,1,0,0,0,0,1,0,3,,0,0,2,2,**,0,0,3,0,0.54326,386.52
2,2,2,2,2,2,2,3,20,10,1,4,1,8,24,1,8,1,1,0,0,0,0,1,0,2,2,1,1,4,3,**,0,0,1,1,0.74724,357.44
1,2,2,3,1,2,2,3,6,35,2,3,2,10,23,1,7,1,1,0,0,0,0,1,0,1,2,1,1,5,3,**,0,0,1,1,0.70246,369.68
2,2,1,1,2,1,1,3,4,45,1,4,2,10,23,1,8,1,1,0,0,0,0,1,0,1,2,1,1,4,3,**,0,0,1,1,0.69869,368.29
1,2,,,,,,,,,,3,3,13,22,1,9,1,1,0,0,0,0,1,0,3,,1,1,3,3,**,0,0,2,0,0.66126,406.97
1,2,,,,,,,,,,2,2,12,22,0,4,3,3,0,1,0,1,0,0,3,,1,1,3,3,**,0,0,3,0,0.47381,354.56
2,2,1,3,2,1,2,2,2,35,2,3,2,9,24,1,5,1,1,0,0,0,0,1,0,1,1,1,1,4,3,**,0,1,1,1,0.73850,411.19
2,3,2,1,3,2,2,3,20,50,1,4,3,17,23,1,4,2,1,0,0,0,0,0,0,3,3,0,0,1,1,**,0,0,1,1,0.51514,371.35
1,2,2,1,2,2,2,4,20,10,2,4,3,15,24,1,4,5,4,0,0,0,0,1,0,2,3,1,0,2,2,**,0,1,1,1,0.71177,385.53
2,2,1,1,1,1,2,2,20,45,2,3,3,13,21,1,4,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,0,1,1,0.64403,383.87
1,2,,,,,,,,,,1,1,8,25,1,7,5,4,0,0,0,0,0,1,3,,1,0,1,1,**,2,0,2,0,0.43196,363.88
1,1,1,1,1,1,2,4,2,45,2,5,1,6,22,1,6,1,1,0,0,0,0,1,0,1,2,0,1,5,3,**,0,1,1,1,0.69628,345.91
1,2,,,,,,,,,,5,3,13,22,1,6,1,1,0,0,0,0,0,0,3,,1,0,3,2,**,0,0,0,0,0.67091,372.21
1,2,,,,,,,,,,5,3,14,23,1,9,1,1,0,0,0,0,0,0,3,,1,1,4,3,**,0,0,3,0,0.65015,394.47
1,2,1,1,1,2,2,3,4,45,1,5,1,8,24,0,8,3,1,0,0,0,0,1,0,1,2,1,0,2,2,**,0,1,1,1,0.61677,375.67
1,1,1,1,2,1,1,2,4,45,1,5,1,6,22,1,7,1,1,0,0,0,0,1,0,1,3,0,1,5,3,**,0,0,1,1,0.69628,401.47
2,1,,,,,,,,,,2,1,8,22,1,6,4,2,0,0,0,0,1,0,3,,0,0,2,2,**,0,0,3,0,0.63999,394.91
1,1,2,1,4,1,1,2,2,10,2,3,2,9,24,1,6,2,1,0,0,1,1,1,0,1,2,0,0,1,1,**,0,1,1,1,0.62404,378.72
2,3,,,,,,,,,,3,3,17,22,1,5,1,1,0,0,0,0,0,0,3,,0,0,1,1,**,0,0,3,0,0.58010,382.32
2,2,2,2,3,1,1,3,20,10,2,5,3,16,23,1,6,1,1,0,0,0,0,0,0,3,1,1,0,2,2,**,0,1,1,1,0.65674,403.64
1,2,2,1,2,1,1,2,20,35,1,5,3,15,22,1,6,1,1,0,0,0,0,0,0,3,3,1,1,3,3,**,0,0,1,1,0.69044,371.44
1,1,,,,,,,,,,5,1,6,21,0,5,1,1,0,0,0,0,1,0,3,,0,0,1,5,**,0,0,2,0,0.33483,344.31
2,1,1,5,2,1,2,2,4,45,1,4,2,9,22,1,4,1,1,0,0,0,0,1,0,1,3,0,1,2,4,**,0,0,1,1,0.64882,365.36
2,2,2,1,2,2,2,4,20,35,2,5,1,7,23,1,5,2,1,0,1,0,1,0,0,3,1,1,1,3,3,**,0,0,1,1,0.62979,385.24
2,2,,,,,,,,,,4,1,7,22,1,7,1,1,0,0,0,0,1,0,3,,1,0,2,2,**,0,0,2,0,0.71501,353.08
1,4,,,,,,,,,,2,3,17,23,1,4,4,3,0,0,0,0,0,0,3,,0,0,2,2,**,0,0,4,0,0.46394,400.77
1,2,1,1,1,1,2,2,6,45,1,3,3,13,22,1,11,1,1,0,0,0,0,1,0,1,2,1,1,4,3,**,0,1,1,1,0.69491,400.22
2,2,,,,,,,,,,3,2,10,23,1,9,1,1,0,0,0,0,0,0,3,,1,1,4,3,**,0,0,3,0,0.65970,379.45
1,1,,,,,,,,,,2,1,6,23,0,12,4,3,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,3,0,0.40965,363.34
1,1,1,2,4,1,1,2,20,30,2,3,1,8,23,0,5,2,2,0,0,0,0,0,1,3,1,0,0,2,2,**,4,1,1,1,0.41113,377.20
1,2,1,2,1,2,1,3,1,35,2,2,1,8,23,1,6,2,1,0,0,0,0,1,0,1,1,1,1,3,3,**,0,1,1,1,0.61544,408.13
1,1,1,1,2,1,1,2,4,45,1,4,1,6,23,1,8,1,1,0,0,0,0,1,0,1,2,0,1,4,3,**,0,0,1,1,0.58403,386.13
2,2,1,1,1,1,2,2,6,50,1,1,1,8,25,1,9,3,2,0,0,0,0,0,0,1,1,1,1,4,3,**,0,1,1,1,0.53611,385.36
1,1,1,1,1,1,1,2,20,40,1,5,1,5,23,1,6,1,1,0,0,0,0,1,0,2,1,0,1,4,3,**,0,1,1,1,0.70543,403.99
2,2,2,1,2,1,2,4,20,35,1,4,3,14,22,0,6,1,1,0,0,0,0,0,0,2,2,1,0,2,2,**,0,1,1,1,0.57530,392.59
1,2,,,,,,,,,,2,3,17,24,1,4,2,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.60205,373.01
1,1,,,,,,,,,,4,1,5,24,1,5,1,1,0,0,0,0,1,0,3,,0,1,4,3,**,0,0,3,0,0.73700,359.30
2,1,2,3,2,2,2,3,20,10,2,1,2,9,25,0,4,7,6,1,0,0,1,0,1,3,4,0,1,3,4,**,2,1,1,1,0.28024,349.99
2,1,2,3,5,2,2,4,20,35,2,3,2,11,24,0,2,1,1,0,1,0,1,1,0,3,2,0,0,1,1,**,0,1,1,1,0.51619,362.77
2,2,1,1,3,1,1,3,20,35,1,5,3,13,22,1,7,1,1,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.67688,400.80
1,2,,,,,,,,,,3,2,10,24,1,6,1,1,0,0,0,0,1,0,3,,1,1,5,3,**,0,0,3,0,0.75200,339.62
1,2,1,2,3,1,2,4,2,10,2,4,1,8,22,1,7,1,1,0,0,0,0,0,0,1,1,1,1,4,3,**,0,1,1,1,0.69509,379.66
1,2,1,1,2,1,2,4,6,50,1,5,2,12,22,1,7,1,1,0,0,0,0,0,1,1,2,1,1,5,3,**,4,1,1,1,0.70124,401.11
1,2,1,1,2,1,1,1,4,45,1,3,3,13,22,0,5,3,1,0,0,0,0,1,0,1,1,1,0,2,2,**,0,1,1,1,0.55645,342.08
1,4,,,,,,,,,,1,1,7,25,0,2,6,6,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,2,0,0.31787,406.17
1,1,2,1,1,2,2,3,4,45,2,3,1,7,22,1,4,1,1,0,0,0,0,0,0,1,3,0,0,1,1,**,0,1,1,1,0.58020,405.50
1,2,,,,,,,,,,4,2,9,22,0,6,3,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.54680,380.53
1,2,,,,,,,,,,2,2,9,23,0,7,1,1,0,0,0,0,1,0,3,,1,1,5,3,**,0,0,3,0,0.55755,375.49
1,2,1,2,2,1,2,2,6,50,1,2,3,13,23,1,7,2,1,0,0,0,0,1,0,1,1,1,0,2,2,**,0,1,1,1,0.58466,355.01
2,1,,,,,,,,,,5,2,11,21,1,4,1,1,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,3,0,0.64943,373.31
2,2,,,,,,,,,,3,1,7,22,1,6,1,1,0,0,0,0,0,0,3,,1,1,4,3,**,0,0,3,0,0.70163,376.30
1,2,,,,,,,,,,2,3,13,22,1,7,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,3,0,0.60759,388.06
2,2,2,4,2,1,1,3,20,50,1,3,3,13,23,1,11,4,2,0,0,0,0,0,0,3,3,1,0,2,2,**,0,1,1,1,0.59193,349.65
1,3,,,,,,,,,,4,3,14,21,1,4,2,1,0,0,1,1,0,0,3,,0,0,1,1,**,0,0,3,0,0.57954,386.71
1,4,,,,,,,,,,5,1,8,24,1,7,2,1,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,0,0,0.65603,389.94
1,1,1,1,2,1,1,2,4,45,1,2,1,7,24,1,3,4,1,0,0,0,0,1,0,1,1,0,0,2,2,**,0,1,1,1,0.59492,391.49
2,1,2,1,1,2,2,4,20,35,2,2,3,13,24,1,3,2,1,0,0,0,0,0,0,3,2,0,0,1,1,**,0,0,1,1,0.55270,385.55
2,3,1,2,1,1,2,4,8,45,2,3,1,8,22,0,7,3,1,0,1,0,1,1,0,1,1,0,0,1,1,**,0,1,1,1,0.54676,421.39
2,2,,,,,,,,,,3,2,12,23,0,8,1,1,0,0,0,0,1,0,3,,1,1,3,3,**,0,0,3,0,0.50079,366.28
2,3,2,1,3,1,1,3,20,10,1,3,3,16,24,1,7,1,1,0,0,0,0,0,0,3,2,0,0,1,1,**,0,1,1,1,0.61959,375.12
1,1,,,,,,,,,,2,1,6,24,1,4,5,2,0,0,0,0,1,0,3,,0,0,1,1,**,0,0,3,0,0.59073,342.87
2,2,,,,,,,,,,4,3,15,22,1,6,1,1,0,0,0,0,0,0,3,,1,0,2,2,**,0,0,0,0,0.70137,365.56
1,3,2,1,2,2,1,4,2,35,2,1,2,11,25,0,3,3,2,0,0,0,0,1,0,1,1,0,0,1,1,**,0,1,1,1,0.30998,385.02
2,1,1,1,2,1,1,2,1,35,2,3,1,8,22,0,6,2,2,0,0,0,0,1,0,1,3,0,0,2,2,**,0,1,1,1,0.54777,361.13
